"dataset","model","prompt_type","num_samples","gen_success_rate","ref_success_rate","mean_gen_num_lines_of_code","mean_gen_num_providers","mean_gen_num_resources","mean_gen_num_outputs","mean_gen_num_variables","mean_gen_num_modules","mean_gen_num_data","mean_gen_num_blocks","mean_gen_num_locals","mean_gen_num_terraform","mean_gen_numImplicitDependentEach_avg","mean_gen_numExplicitResourceDependency_sum","mean_gen_numImplicitDependentResources_sum","mean_gen_avgMccabeCC","mean_gen_maxMccabeCC","mean_gen_sumMccabeCC","mean_gen_numComparisonOperators_sum","mean_gen_numConditions_sum","mean_gen_numLoops_sum","mean_gen_maxDepthNestedBlocks","mean_gen_numDynamicBlocks_sum","mean_gen_numNestedBlocks_sum","mean_gen_loc_sum","mean_gen_containDescriptionField_sum","mean_gen_numStringValues_sum","mean_gen_minAttrsTextEntropy","mean_gen_maxAttrsTextEntropy","mean_gen_avgAttrsTextEntropy","mean_gen_textEntropyMeasure_avg","mean_gen_numDeprecatedFunctions_sum","mean_gen_numDebuggingFunctions_sum","mean_gen_numWildCardSuffixString_sum","mean_gen_numEmptyString_sum","mean_gen_numStarString_sum","mean_gen_numTokens_sum","mean_gen_numAttrs_sum","mean_gen_numVars_sum","mean_gen_numReferences_sum","mean_gen_numFunctionCall_sum","mean_gen_numLiteralExpression_sum","mean_gen_numMetaArg_sum","mean_gen_numTemplateExpression_sum","mean_gen_numHereDocs_sum","mean_gen_numObjects_sum","mean_gen_numTuples_sum","mean_gen_numLogiOpers_sum","mean_gen_numMathOperations_sum","mean_gen_numIndexAccess_sum","mean_gen_numSplatExpressions_sum","mean_gen_numLookUpFunctionCall_sum","mean_gen_numParams_sum","mean_ref_num_lines_of_code","mean_ref_num_providers","mean_ref_num_resources","mean_ref_num_outputs","mean_ref_num_variables","mean_ref_num_modules","mean_ref_num_data","mean_ref_num_blocks","mean_ref_num_locals","mean_ref_num_terraform","mean_ref_numImplicitDependentEach_avg","mean_ref_numExplicitResourceDependency_sum","mean_ref_numImplicitDependentResources_sum","mean_ref_avgMccabeCC","mean_ref_maxMccabeCC","mean_ref_sumMccabeCC","mean_ref_numComparisonOperators_sum","mean_ref_numConditions_sum","mean_ref_numLoops_sum","mean_ref_maxDepthNestedBlocks","mean_ref_numDynamicBlocks_sum","mean_ref_numNestedBlocks_sum","mean_ref_loc_sum","mean_ref_containDescriptionField_sum","mean_ref_numStringValues_sum","mean_ref_minAttrsTextEntropy","mean_ref_maxAttrsTextEntropy","mean_ref_avgAttrsTextEntropy","mean_ref_textEntropyMeasure_avg","mean_ref_numDeprecatedFunctions_sum","mean_ref_numDebuggingFunctions_sum","mean_ref_numWildCardSuffixString_sum","mean_ref_numEmptyString_sum","mean_ref_numStarString_sum","mean_ref_numTokens_sum","mean_ref_numAttrs_sum","mean_ref_numVars_sum","mean_ref_numReferences_sum","mean_ref_numFunctionCall_sum","mean_ref_numLiteralExpression_sum","mean_ref_numMetaArg_sum","mean_ref_numTemplateExpression_sum","mean_ref_numHereDocs_sum","mean_ref_numObjects_sum","mean_ref_numTuples_sum","mean_ref_numLogiOpers_sum","mean_ref_numMathOperations_sum","mean_ref_numIndexAccess_sum","mean_ref_numSplatExpressions_sum","mean_ref_numLookUpFunctionCall_sum","mean_ref_numParams_sum"
"llm_iac_paraphrased","gemini-3-flash","few-shot","458","1.0","1.0","79.375546","0.550218","6.982533","0.655022","1.253275","0.021834","0.277293","9.858079","0.072052","0.045852","0.036617","0.0","8.201754","0.998993","1.109649","39.541667","0.059211","0.125","0.070175","6.403509","0.010965","4.769737","79.723684","1.695175","25.070175","2.654057","4.664211","3.785363","4.56417","0.149123","0.0","0.004386","0.039474","0.175439","268.010965","39.346491","18.969298","22.239035","0.975877","32.377193","1.096491","1.789474","0.267544","2.642544","3.72807","0.0","0.098684","0.732456","0.164474","0.0","1.100877","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","gemini-3-flash","zero-shot","458","1.0","1.0","101.360262","0.927948","7.456332","1.342795","2.100437","0.026201","0.423581","13.085153","0.115721","0.69214","0.045465","0.0","10.131403","0.997275","1.153675","49.518931","0.080178","0.175947","0.135857","8.216036","0.024499","6.311804","103.391982","2.77951","31.115813","2.3749","4.707038","3.799254","4.555904","0.244989","0.0","0.002227","0.064588","0.207127","349.347439","49.207127","27.311804","29.481069","1.492205","39.759465","1.467706","2.222717","0.30735","4.062361","4.634744","0.002227","0.162584","1.129176","0.267261","0.0","1.824053","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","gemma-3-27b","few-shot","458","1.0","1.0","68.508734","0.150655","6.222707","0.561135","1.266376","0.021834","0.091703","8.473799","0.024017","0.131004","0.016201","0.0","6.953333","1.001639","1.046667","33.655556","0.031111","0.068889","0.037778","5.246667","0.0","3.526667","69.726667","1.848889","23.24","2.895956","4.615911","3.822488","4.563542","0.126667","0.0","0.006667","0.242222","0.142222","229.064444","33.548889","16.902222","17.395556","0.88","28.28","0.357778","1.255556","0.066667","3.124444","3.357778","0.002222","0.064444","0.286667","0.017778","0.0","1.017778","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","gemma-3-27b","zero-shot","458","1.0","1.0","88.181223","0.831878","6.353712","0.68559","2.718341","0.032751","0.189956","11.659389","0.015284","0.825328","0.013711","0.0","6.945455","0.996063","1.086364","42.684091","0.036364","0.113636","0.052273","7.484091","0.009091","4.820455","91.788636","2.943182","28.943182","2.687841","4.650295","3.81733","4.536432","0.263636","0.002273","0.004545","0.272727","0.152273","293.097727","42.518182","23.831818","20.931818","1.236364","34.786364","0.495455","1.313636","0.088636","4.309091","3.822727","0.0","0.081818","0.386364","0.022727","0.002273","1.418182","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","glm-4.7","cot","455","1.0","1.0","151.0","1.079121","9.63956","2.331868","4.241758","0.024176","0.791209","19.149451","0.175824","0.865934","0.036951","0.0","14.866817","0.997534","1.20316","73.765237","0.221219","0.424379","0.182844","10.437923","0.069977","8.142212","155.090293","6.990971","43.451467","2.285169","4.743928","3.818665","4.351057","0.435666","0.004515","0.009029","0.316027","0.297968","527.914221","73.158014","44.539503","47.72009","2.358916","56.252822","2.097065","4.31377","0.397291","6.428894","6.295711","0.015801","0.474041","1.654628","0.435666","0.0","3.27991","156.208791","0.767033","7.186813","3.778022","8.632967","0.830769","0.96044","22.861538","0.334066","0.371429","0.031693","0.0","10.700665","0.947658","1.308204","75.997783","0.884701","1.454545","0.283814","8.452328","0.274945","6.698448","157.594235","7.084257","45.077605","1.868914","4.643747","3.574359","4.454866","1.175166","0.062084","0.0","1.731707","0.170732","587.166297","74.259424","53.21286","57.379157","6.16408","57.399113","3.871397","4.97561","0.312639","4.075388","6.971175","0.223947","0.718404","1.968958","0.875831","0.407982","9.223947"
"llm_iac_paraphrased","glm-4.7","few-shot","458","1.0","1.0","96.973799","0.510917","8.406114","0.582969","1.633188","0.015284","0.414847","11.766376","0.087336","0.115721","0.034814","0.0","11.592511","0.997946","1.085903","48.002203","0.052863","0.110132","0.070485","7.070485","0.017621","5.601322","97.828194","2.623348","29.19163","2.603656","4.664692","3.796831","4.538877","0.187225","0.0","0.008811","0.081498","0.211454","333.834802","47.821586","24.209251","30.359031","1.200441","37.96696","1.118943","2.84141","0.330396","3.603524","4.572687","0.004405","0.193833","0.795154","0.185022","0.002203","1.660793","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","glm-4.7","zero-shot","458","1.0","1.0","143.735808","1.050218","9.659389","1.41048","4.235808","0.032751","0.661572","17.936681","0.183406","0.703057","0.050074","0.0","14.222973","0.998432","1.231982","71.518018","0.202703","0.452703","0.18018","9.45045","0.076577","7.887387","148.268018","6.004505","41.52027","2.334392","4.723041","3.78974","4.450257","0.434685","0.004505","0.004505","0.283784","0.25","511.346847","70.885135","43.594595","46.427928","2.400901","54.400901","2.153153","4.259009","0.391892","6.15991","6.281532","0.04955","0.407658","1.759009","0.376126","0.011261","3.427928","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","grok-4.1-fast","cot","458","1.0","1.0","193.917031","1.067686","10.9869","4.28821","3.882096","0.091703","0.851528","22.347162","0.213974","0.965066","0.047261","0.0","18.787946","1.0044","1.330357","94.745536","0.417411","0.660714","0.515625","11.026786","0.0625","11.194196","198.245536","8.035714","61.044643","2.225045","4.772969","3.835199","4.539584","0.441964","0.022321","0.002232","0.290179","0.401786","710.430804","93.569196","64.504464","63.59375","4.180804","79.154018","2.892857","7.198661","0.314732","9.287946","8.825893","0.0625","1.044643","2.352679","0.582589","0.004464","5.957589","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","grok-4.1-fast","few-shot","458","1.0","1.0","132.222707","0.279476","10.932314","1.919214","1.0131","0.032751","0.524017","14.860262","0.072052","0.087336","0.025493","0.0","21.288546","1.000346","1.147577","63.865639","0.143172","0.264317","0.138767","8.34141","0.024229","7.731278","133.387665","1.629956","41.874449","2.523172","4.746652","3.833641","4.582395","0.103524","0.006608","0.004405","0.165198","0.34141","509.165198","63.462555","40.387665","51.625551","2.004405","56.84141","1.95815","8.094714","0.361233","5.988987","6.674009","0.008811","1.030837","1.321586","0.385463","0.0","2.737885","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","grok-4.1-fast","zero-shot","458","1.0","1.0","174.194323","1.043668","10.423581","3.364629","3.40393","0.100437","0.733624","20.131004","0.131004","0.930131","0.031743","0.0","17.191011","1.005802","1.283146","85.516854","0.379775","0.602247","0.373034","9.964045","0.076404","10.393258","179.283146","5.889888","54.635955","2.317685","4.750247","3.827109","4.528917","0.377528","0.011236","0.0","0.258427","0.368539","635.667416","84.541573","56.132584","55.723596","3.669663","71.58427","2.483146","5.979775","0.278652","8.876404","8.07191","0.035955","1.053933","2.134831","0.568539","0.013483","5.148315","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","kimi-k2.5","cot","458","1.0","1.0","387.945415","1.080786","18.60262","7.008734","7.958515","0.078603","1.368996","37.565502","0.580786","0.886463","0.073445","0.0","34.897727","1.020534","1.779545","184.004545","1.695455","3.622727","1.15","17.884091","0.461364","21.572727","403.815909","18.959091","123.731818","1.934568","4.897773","3.844604","4.456884","1.213636","0.043182","0.022727","1.068182","1.215909","1438.713636","179.231818","141.770455","131.35","9.247727","164.168182","8.704545","17.063636","0.895455","18.556818","17.352273","0.372727","2.163636","6.675","1.377273","0.031818","13.286364","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","kimi-k2.5","few-shot","458","1.0","1.0","219.965066","0.327511","14.572052","3.0","2.960699","0.032751","0.79476","22.054585","0.290393","0.076419","0.058082","0.0","24.569536","1.009339","1.313466","104.810155","0.697572","1.024283","0.350993","10.441501","0.143488","13.099338","222.392936","6.935982","67.774834","2.462318","4.757042","3.817203","4.539034","0.339956","0.041943","0.011038","0.496689","0.529801","776.423841","103.434879","65.348786","71.580574","3.743929","91.582781","3.84989","7.891832","0.534216","9.682119","10.238411","0.119205","1.403974","2.905077","0.701987","0.002208","5.125828","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","kimi-k2.5","zero-shot","458","1.0","1.0","329.868996","0.973799","17.240175","5.945415","7.056769","0.074236","1.126638","33.60917","0.471616","0.720524","0.076301","0.0","30.234234","1.020885","1.617117","157.231982","1.38964","2.862613","0.873874","13.54955","0.324324","18.162162","340.27027","15.315315","103.698198","2.096824","4.825721","3.833275","4.520411","1.085586","0.058559","0.022523","0.905405","0.936937","1212.385135","153.495495","116.236486","110.132883","7.47973","139.085586","7.173423","13.175676","0.756757","15.463964","14.545045","0.349099","2.065315","5.824324","1.184685","0.033784","10.349099","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","ministral-8b","few-shot","458","1.0","1.0","124.399563","0.316594","10.19869","1.015284","2.189956","0.041485","0.229258","14.246725","0.028384","0.227074","0.040116","0.0","16.731034","1.003863","1.142529","62.648276","0.365517","0.501149","0.073563","7.744828","0.036782","7.183908","130.977011","3.473563","41.241379","2.675632","4.740069","3.844052","4.56664","0.264368","0.002299","0.0","0.114943","0.271264","470.2","62.073563","37.262069","43.85977","1.933333","53.521839","1.491954","6.565517","0.505747","5.110345","6.218391","0.036782","0.273563","1.052874","0.34023","0.009195","2.363218","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","ministral-8b","zero-shot","458","1.0","1.0","159.067686","1.131004","9.899563","1.844978","4.652838","0.100437","0.30786","18.934498","0.058952","0.936681","0.063427","0.0","13.487414","1.004444","1.21968","78.533181","0.267735","0.505721","0.235698","9.988558","0.08238","8.645309","166.71167","6.784897","51.295195","2.530892","4.733432","3.821084","4.52521","0.583524","0.004577","0.002288","0.242563","0.345538","559.462243","77.791762","49.311213","45.441648","3.105263","64.446224","2.16476","3.842105","0.443936","7.910755","6.942792","0.022883","0.391304","1.613272","0.377574","0.0","3.830664","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","phi-4","cot","368","1.0","1.0","67.418478","0.913043","5.896739","0.793478","1.206522","0.059783","0.119565","9.13587","0.054348","0.089674","0.02572","0.0","8.142857","0.988911","1.104762","38.869841","0.126984","0.193651","0.133333","5.84127","0.012698","4.32381","78.761905","1.695238","24.006349","2.573206","4.619556","3.75399","4.482459","0.209524","0.0","0.0","0.104762","0.12381","264.136508","38.542857","18.688889","21.809524","1.692063","30.51746","1.053968","1.114286","0.174603","2.784127","3.587302","0.003175","0.136508","0.571429","0.260317","0.003175","2.177778","145.336957","0.725543","6.521739","3.529891","8.4375","0.717391","0.894022","21.559783","0.350543","0.383152","0.036313","0.0","9.449315","0.952819","1.334247","70.758904","0.906849","1.523288","0.293151","8.621918","0.309589","6.063014","146.531507","7.10411","41.726027","1.958904","4.63737","3.585117","4.457886","1.246575","0.060274","0.0","1.564384","0.180822","543.375342","68.942466","49.865753","52.076712","5.580822","53.035616","3.246575","4.452055","0.238356","4.057534","6.312329","0.249315","0.60274","1.90137","0.769863","0.413699","8.263014"
"llm_iac_paraphrased","phi-4","few-shot","458","1.0","1.0","56.21179","0.556769","5.768559","0.502183","0.451965","0.045852","0.126638","7.5","0.010917","0.032751","0.015172","0.0","7.597297","0.98532","1.062162","33.959459","0.1","0.116216","0.027027","6.137838","0.005405","4.243243","69.581081","0.827027","22.516216","2.639189","4.579054","3.751009","4.490189","0.07027","0.0","0.0","0.078378","0.110811","233.57027","33.816216","14.97027","18.708108","0.891892","28.52973","0.802703","1.389189","0.12973","2.308108","3.556757","0.005405","0.089189","0.510811","0.148649","0.0","1.056757","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","phi-4","zero-shot","458","1.0","1.0","66.18559","0.927948","5.844978","0.635371","1.093886","0.052402","0.152838","8.818777","0.054585","0.048035","0.015583","0.0","8.065041","0.993386","1.084011","40.794038","0.094851","0.197832","0.062331","6.888889","0.00542","4.864499","82.149051","1.466125","26.192412","2.640921","4.59748","3.763363","4.470304","0.173442","0.0","0.0","0.100271","0.116531","271.086721","40.533875","17.98374","21.371274","1.387534","33.04878","0.932249","1.130081","0.135501","2.593496","3.867209","0.00271","0.135501","0.352304","0.235772","0.00813","1.764228","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","qwen3-235b","cot","458","1.0","1.0","160.152838","0.877729","9.305677","3.021834","4.371179","0.034934","0.478166","18.628821","0.176856","0.360262","0.056247","0.0","15.075342","1.004152","1.324201","80.100457","0.497717","0.913242","0.257991","9.424658","0.136986","9.011416","167.465753","7.436073","48.910959","2.425457","4.761689","3.817134","4.560965","0.63242","0.047945","0.002283","0.484018","0.315068","575.358447","78.929224","50.191781","50.317352","3.66895","64.3379","2.381279","4.344749","0.33105","7.107306","7.214612","0.098174","0.611872","2.079909","0.598174","0.093607","4.997717","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","qwen3-235b","few-shot","458","1.0","1.0","115.908297","0.266376","9.49345","1.137555","1.355895","0.052402","0.325328","12.753275","0.08952","0.030568","0.02581","0.0","15.518018","1.004931","1.123874","57.468468","0.18018","0.398649","0.051802","7.263514","0.04955","6.993243","119.563063","2.511261","36.0","2.766599","4.740923","3.830849","4.548624","0.18018","0.002252","0.002252","0.216216","0.259009","424.914414","57.018018","33.094595","39.344595","2.078829","48.826577","1.713964","5.173423","0.371622","5.078829","5.545045","0.056306","0.313063","1.121622","0.364865","0.031532","3.087838","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
"llm_iac_paraphrased","qwen3-235b","zero-shot","458","0.8865","1.0","127.487685","0.82266","8.325123","1.401478","3.044335","0.064039","0.376847","14.416256","0.187192","0.194581","0.064758","0.0","12.142119","1.003249","1.25323","64.953488","0.286822","0.54522","0.160207","7.919897","0.121447","7.338501","133.74677","4.596899","40.299742","2.625943","4.694083","3.798456","4.517192","0.55814","0.010336","0.005168","0.372093","0.20155","466.865633","64.248062","40.428941","40.501292","3.204134","52.979328","2.095607","3.770026","0.271318","6.22739","5.865633","0.049096","0.578811","1.392765","0.428941","0.02584","4.426357","156.510917","0.764192","7.227074","3.79476","8.620087","0.825328","0.975983","22.908297","0.331878","0.368996","0.031484","0.0","10.777533","0.946123","1.306167","76.127753","0.878855","1.444934","0.281938","8.442731","0.273128","6.73348","157.889868","7.055066","45.196035","1.856564","4.644934","3.568893","4.453923","1.167401","0.061674","0.0","1.722467","0.171806","588.933921","74.400881","53.372247","57.618943","6.15859","57.57489","3.856828","5.044053","0.310573","4.088106","6.986784","0.222467","0.718062","1.960352","0.872247","0.405286","9.209251"
